"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss"
"1","numerals-efik1245-1-one-1","numerals-efik1245-1","Chan2019","one",1,"kíét","kiet","","false",NA,NA,NA
"2","numerals-efik1245-1-two-1","numerals-efik1245-1","Chan2019","two",2,"íbá","iba","","false",NA,NA,NA
"3","numerals-efik1245-1-three-1","numerals-efik1245-1","Chan2019","three",3,"ítá","ita","","false",NA,NA,NA
"4","numerals-efik1245-1-four-1","numerals-efik1245-1","Chan2019","four",4,"ínáŋ","inang","","false",NA,NA,NA
"5","numerals-efik1245-1-five-1","numerals-efik1245-1","Chan2019","five",5,"ítíón","ition","","false",NA,NA,NA
"6","numerals-efik1245-1-six-1","numerals-efik1245-1","Chan2019","six",6,"ítíókíét","itiokiet","< ítíón yé kíét ( 5+ 1 )","false",NA,NA,NA
"7","numerals-efik1245-1-seven-1","numerals-efik1245-1","Chan2019","seven",7,"ítíábá","itiaba","< ítíón yé íbá ( 5+ 2 )","false",NA,NA,NA
"8","numerals-efik1245-1-eight-1","numerals-efik1245-1","Chan2019","eight",8,"ítíáitá","itiaita","< ítíón yé ítá ( 5+ 3 )","false",NA,NA,NA
"9","numerals-efik1245-1-nine-1","numerals-efik1245-1","Chan2019","nine",9,"úsúk-kíét","usukkiet","(litː ''ten less one'' )","false",NA,NA,NA
"10","numerals-efik1245-1-ten-1","numerals-efik1245-1","Chan2019","ten",10,"dúóp","duop","","false",NA,NA,NA
"11","numerals-efik1245-1-eleven-1","numerals-efik1245-1","Chan2019","eleven",11,"dúóp ekíét","duopekiet","( 10+ 1 )","false",NA,NA,NA
"12","numerals-efik1245-1-twelve-1","numerals-efik1245-1","Chan2019","twelve",12,"dúóp ebá","duopeba","( 10+ 2 )","false",NA,NA,NA
"13","numerals-efik1245-1-thirteen-1","numerals-efik1245-1","Chan2019","thirteen",13,"dúóp étá","duopeta","( 10+ 3 )","false",NA,NA,NA
"14","numerals-efik1245-1-fourteen-1","numerals-efik1245-1","Chan2019","fourteen",14,"dúóp enáŋ","duopenang","( 10+ 4 )","false",NA,NA,NA
"15","numerals-efik1245-1-fifteen-1","numerals-efik1245-1","Chan2019","fifteen",15,"éfít","efit","","false",NA,NA,NA
"16","numerals-efik1245-1-sixteen-1","numerals-efik1245-1","Chan2019","sixteen",16,"éfít ékíét","efitekiet","( 15+ 1 )","false",NA,NA,NA
"17","numerals-efik1245-1-seventeen-1","numerals-efik1245-1","Chan2019","seventeen",17,"éfít éba","efiteba","( 15+ 2 )","false",NA,NA,NA
"18","numerals-efik1245-1-eighteen-1","numerals-efik1245-1","Chan2019","eighteen",18,"éfít éta","efiteta","( 15+ 3 )","false",NA,NA,NA
"19","numerals-efik1245-1-nineteen-1","numerals-efik1245-1","Chan2019","nineteen",19,"éfít enaŋ","efitenang","( 15+ 4 )","false",NA,NA,NA
"20","numerals-efik1245-1-twenty-1","numerals-efik1245-1","Chan2019","twenty",20,"édíp","edip","","false",NA,NA,NA
"21","numerals-efik1245-1-twentyone-1","numerals-efik1245-1","Chan2019","twentyone",21,"édíp yé kíét","edipyekiet","","false",NA,NA,NA
"22","numerals-efik1245-1-twentytwo-1","numerals-efik1245-1","Chan2019","twentytwo",22,"édíp yé íbá","edipyeiba","","false",NA,NA,NA
"23","numerals-efik1245-1-twentythree-1","numerals-efik1245-1","Chan2019","twentythree",23,"édíp yé ítá","edipyeita","","false",NA,NA,NA
"24","numerals-efik1245-1-twentyfour-1","numerals-efik1245-1","Chan2019","twentyfour",24,"édíp yé ínáŋ","edipyeinang","","false",NA,NA,NA
"25","numerals-efik1245-1-twentyfive-1","numerals-efik1245-1","Chan2019","twentyfive",25,"édíp yé ítíón","edipyeition","","false",NA,NA,NA
"26","numerals-efik1245-1-twentysix-1","numerals-efik1245-1","Chan2019","twentysix",26,"édíp yé ítíókíét","edipyeitiokiet","","false",NA,NA,NA
"27","numerals-efik1245-1-twentyseven-1","numerals-efik1245-1","Chan2019","twentyseven",27,"édíp yé ítíábá","edipyeitiaba","","false",NA,NA,NA
"28","numerals-efik1245-1-twentyeight-1","numerals-efik1245-1","Chan2019","twentyeight",28,"édíp yé ítíáitá","edipyeitiaita","","false",NA,NA,NA
"29","numerals-efik1245-1-twentynine-1","numerals-efik1245-1","Chan2019","twentynine",29,"édíp yé úsúkíét","edipyeusukiet","","false",NA,NA,NA
"30","numerals-efik1245-1-thirty-1","numerals-efik1245-1","Chan2019","thirty",30,"édíp yé dúóp","edipyeduop","","false",NA,NA,NA
"31","numerals-efik1245-1-forty-1","numerals-efik1245-1","Chan2019","forty",40,"àbà","aba","( 2 x 2 x 10 )","false",NA,NA,NA
"32","numerals-efik1245-1-fifty-1","numerals-efik1245-1","Chan2019","fifty",50,"àbà yé dúóp","abayeduop","","false",NA,NA,NA
"33","numerals-efik1245-1-sixty-1","numerals-efik1245-1","Chan2019","sixty",60,"àtá","ata","( 3 x 2 x 10 )","false",NA,NA,NA
"34","numerals-efik1245-1-seventy-1","numerals-efik1245-1","Chan2019","seventy",70,"àtá yé dúóp","atayeduop","","false",NA,NA,NA
"35","numerals-efik1245-1-eighty-1","numerals-efik1245-1","Chan2019","eighty",80,"ànàŋ","anang","( 4 x 2 x 10 )","false",NA,NA,NA
"36","numerals-efik1245-1-ninety-1","numerals-efik1245-1","Chan2019","ninety",90,"ànàŋ yé dúóp","anangyeduop","","false",NA,NA,NA
"37","numerals-efik1245-1-hundred-1","numerals-efik1245-1","Chan2019","hundred",100,"kíét","kiet","( < íkíé  1 x 10 x 10 )","false",NA,NA,NA
"38","numerals-efik1245-1-twohundred-1","numerals-efik1245-1","Chan2019","twohundred",200,"íkíé íbá","ikieiba","","false",NA,NA,NA
"39","numerals-efik1245-1-thousand-1","numerals-efik1245-1","Chan2019","thousand",1000,"íkíé dúóp","ikieduop","( < English )","true",NA,NA,NA
"40","numerals-efik1245-1-thousand-2","numerals-efik1245-1","Chan2019","thousand",1000,"tɔ́sìn","tosin","( < English )","true",NA,NA,NA
"41","numerals-efik1245-1-twothousand-1","numerals-efik1245-1","Chan2019","twothousand",2000,"íkíé édíp","ikieedip","( 100 x 20 )","false",NA,NA,NA
