,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
1,numerals-libe1247-1-one-1,numerals-libe1247-1,Chan2019,one,1,taaŋ,taang,,false,1,,
2,numerals-libe1247-1-one-2,numerals-libe1247-1,Chan2019,one,1,tɔnɔ,tono,,false,1’,1’=new form,
3,numerals-libe1247-1-one-3,numerals-libe1247-1,Chan2019,one,1,dɔnɔ,dono,,false,1”,1”=1’=t>d,
4,numerals-libe1247-1-two-1,numerals-libe1247-1,Chan2019,two,2,feerɛ,feere,,false,2,,
5,numerals-libe1247-1-three-1,numerals-libe1247-1,Chan2019,three,3,saaɓa,saaba,,false,3,,
6,numerals-libe1247-1-four-1,numerals-libe1247-1,Chan2019,four,4,náaŋ,naang,,false,4,,
7,numerals-libe1247-1-five-1,numerals-libe1247-1,Chan2019,five,5,nɔ́ɔlu,noolu,,false,5,,
8,numerals-libe1247-1-five-2,numerals-libe1247-1,Chan2019,five,5,lɔ́ɔlu,loolu,,false,5’,5’=5=n>l,
9,numerals-libe1247-1-six-1,numerals-libe1247-1,Chan2019,six,6,mɛi da,meida,( 5 + 1 ),false,5”+[+]1”’,5”=new form,
10,numerals-libe1247-1-seven-1,numerals-libe1247-1,Chan2019,seven,7,mɛi feerɛ,meifeere,( 5 + 2 ),false,5”+[+]2,,
11,numerals-libe1247-1-eight-1,numerals-libe1247-1,Chan2019,eight,8,mɛi saaɓa,meisaaba,( 5 + 3 ),false,5”+[+]3,,
12,numerals-libe1247-1-nine-1,numerals-libe1247-1,Chan2019,nine,9,mɛi náaŋ,meinaang,( 5 + 4 ),false,5”+[+]4,,
13,numerals-libe1247-1-ten-1,numerals-libe1247-1,Chan2019,ten,10,puu,puu,,false,10,,
14,numerals-libe1247-1-eleven-1,numerals-libe1247-1,Chan2019,eleven,11,puu kao tɔnɔ,puukaotono,,false,"10+[+]1""",,
15,numerals-libe1247-1-twelve-1,numerals-libe1247-1,Chan2019,twelve,12,puu kao feerɛ,puukaofeere,,false,10+[+]2,,
16,numerals-libe1247-1-thirteen-1,numerals-libe1247-1,Chan2019,thirteen,13,puu kao saaɓa,puukaosaaba,,false,10+[+]3,,
17,numerals-libe1247-1-fourteen-1,numerals-libe1247-1,Chan2019,fourteen,14,puu kao náaŋ,puukaonaang,,false,10+[+]4,,
18,numerals-libe1247-1-fifteen-1,numerals-libe1247-1,Chan2019,fifteen,15,puu kao lɔɔlu,puukaoloolu,,false,10+[+]5,,
19,numerals-libe1247-1-sixteen-1,numerals-libe1247-1,Chan2019,sixteen,16,puu kao lɔɔlu mɛi da,puukaoloolumeida,,false,"10+[+]5""+[+]1”'",,
20,numerals-libe1247-1-seventeen-1,numerals-libe1247-1,Chan2019,seventeen,17,puu kao lɔɔlu mɛi feerɛ,puukaoloolumeifeere,,false,"10+[+]5""+[+]2",,
21,numerals-libe1247-1-eighteen-1,numerals-libe1247-1,Chan2019,eighteen,18,puu kao lɔɔlu mɛi saaɓa,puukaoloolumeisaaba,,false,"10+[+]5""+[+]3",,
22,numerals-libe1247-1-nineteen-1,numerals-libe1247-1,Chan2019,nineteen,19,puu kao lɔɔlu mɛi náaŋ,puukaoloolumeinaang,,false,"10+[+]5""+[+]4",,
23,numerals-libe1247-1-twenty-1,numerals-libe1247-1,Chan2019,twenty,20,buu feerɛ,buufeere,,false,10·2,,
24,numerals-libe1247-1-twentyone-1,numerals-libe1247-1,Chan2019,twentyone,21,buu feerɛ kao tɔnɔ,buufeerekaotono,,false,(10·2)+[+]1”,,
25,numerals-libe1247-1-twentytwo-1,numerals-libe1247-1,Chan2019,twentytwo,22,buu feerɛ kao feerɛ,buufeerekaofeere,,false,(10·2)+[+]2,,
26,numerals-libe1247-1-twentythree-1,numerals-libe1247-1,Chan2019,twentythree,23,buu feerɛ kao saaɓa,buufeerekaosaaba,,false,(10·2)+[+]3,,
27,numerals-libe1247-1-twentyfour-1,numerals-libe1247-1,Chan2019,twentyfour,24,buu feerɛ kao náaŋ,buufeerekaonaang,,false,(10·2)+[+]4,,
28,numerals-libe1247-1-twentyfive-1,numerals-libe1247-1,Chan2019,twentyfive,25,buu feerɛ kao lɔɔlu,buufeerekaoloolu,,false,(10·2)+[+]5,,
29,numerals-libe1247-1-twentysix-1,numerals-libe1247-1,Chan2019,twentysix,26,buu feerɛ kao lɔɔlu mɛi da,buufeerekaoloolumeida,,false,"(10·2)+[+]5+1""'",,
