Language_ID,ID,Parameter_ID,Value,Form,Gloss,Alternate_Gloss,Comment_Glosser
tumb1250-1,tumb1250-1-1-1,1,ka-môza,ka-môza,{CL}1,,NA
tumb1250-1,tumb1250-1-2-1,2,tu-ŵîri,tu-ŵîri,{CL}2,,NA
tumb1250-1,tumb1250-1-3-1,3,tu-tâtu,tu-tâtu,{CL}3,,NA
tumb1250-1,tumb1250-1-4-1,4,tu-nâyi,tu-nâyi,{CL}4,,NA
tumb1250-1,tumb1250-1-5-1,5,tu-nkʰonde,tu-nkʰonde,{CL}5,,NA
tumb1250-1,tumb1250-1-6-1,6,tu-nkʰonde na ka-môza,tu-nkʰonde na ka-môza,{CL}5+{+}{CL}1,,NA
tumb1250-1,tumb1250-1-7-1,7,tu-nkʰonde na tu-ŵîri,tu-nkʰonde na tu-ŵîri,{CL}5+{+}{CL}2,,NA
tumb1250-1,tumb1250-1-8-1,8,tu-nkʰonde na tu-tâtu,tu-nkʰonde na tu-tâtu,{CL}5+{+}{CL}3,,NA
tumb1250-1,tumb1250-1-9-1,9,tu-nkʰonde na tu-nâyi,tu-nkʰonde na tu-nâyi,{CL}5+{+}{CL}4,,NA
tumb1250-1,tumb1250-1-10-1,10,kʰûmi,kʰûmi,10,,NA
tumb1250-1,tumb1250-1-11-1,11,kʰûmi na ka-môza,kʰûmi na ka-môza,10+{+}{CL}1,,NA
tumb1250-1,tumb1250-1-12-1,12,kʰûmi na tu-ŵîri,kʰûmi na tu-ŵîri,10+{+}{CL}2,,NA
tumb1250-1,tumb1250-1-13-1,13,kʰûmi na tu-tâtu,kʰûmi na tu-tâtu,10+{+}{CL}3,,NA
tumb1250-1,tumb1250-1-14-1,14,kʰûmi na tu-nâyi,kʰûmi na tu-nâyi,10+{+}{CL}4,,NA
tumb1250-1,tumb1250-1-15-1,15,kʰûmi na tu-nkʰonde,kʰûmi na tu-nkʰonde,10+{+}{CL}5,,NA
tumb1250-1,tumb1250-1-16-1,16,kʰûmi na tu-nkʰonde na ka-môza,kʰûmi na tu-nkʰonde na ka-môza,10+{+}{CL}5+{+}{CL}1,,NA
tumb1250-1,tumb1250-1-17-1,17,kʰûmi na tu-nkʰonde na tu-ŵîr,kʰûmi na tu-nkʰonde na tu-ŵîr,10+{+}{CL}5+{+}{CL}2’,,NA
tumb1250-1,tumb1250-1-18-1,18,kʰûmi na tu-nkʰonde na tu-tâtu,kʰûmi na tu-nkʰonde na tu-tâtu,10+{+}{CL}5+{+}{CL}3,,NA
tumb1250-1,tumb1250-1-19-1,19,kʰûmi na tu-nkʰonde na tu-nâyi,kʰûmi na tu-nkʰonde na tu-nâyi,10+{+}{CL}5+{+}{CL}4,,NA
tumb1250-1,tumb1250-1-20-1,20,makúmí ɡʰá-ŵîri or ɣá-ŵîri ???,makúmí ɡʰá-ŵîri or ɣá-ŵîri ???,{PLU}10·{LIG}2,,or 10’·2
tumb1250-1,tumb1250-1-21-1,21,makúmí ɡʰá-ŵîri na ka-môza,makúmí ɡʰá-ŵîri na ka-môza,({PLU}10·{LIG}2)+{+}1,,NA
tumb1250-1,tumb1250-1-22-1,22,makúmí ɡʰá-ŵîrí na tu-ŵîri,makúmí ɡʰá-ŵîrí na tu-ŵîri,({PLU}10·{LIG}2)+{+}{CL}2,,NA
tumb1250-1,tumb1250-1-23-1,23,makúmí ɡʰá-ŵîrí na tu-tâtu,makúmí ɡʰá-ŵîrí na tu-tâtu,({PLU}10·{LIG}2)+{+}{CL}3,,NA
tumb1250-1,tumb1250-1-24-1,24,makúmí ɡʰá-ŵîrí na tu-nâyi,makúmí ɡʰá-ŵîrí na tu-nâyi,({PLU}10·{LIG}2)+{+}{CL}4,,NA
tumb1250-1,tumb1250-1-25-1,25,makúmí ɡʰá-ŵîrí na tu-nkʰonde,makúmí ɡʰá-ŵîrí na tu-nkʰonde,({PLU}10·{LIG}2)+{+}{CL}5,,NA
tumb1250-1,tumb1250-1-26-1,26,makúmí ɡʰá-ŵîrí na ka-môza,makúmí ɡʰá-ŵîrí na ka-môza,({PLU}10·{LIG}2)+{+}{CL}5+1,(10 · 2) + (5 + 1),edited: original form = makúmí ɡʰá-ŵîrí na + 6
