"","ID","Language_ID","Source","Parameter_ID","NumberValue","Value","Form","Comment_contributor","Loan","Gloss","Comment_glosser","Alternate_gloss"
"1","numerals-mung1267-1-one-1","numerals-mung1267-1","Chan2019","one",1,"m⁴ba³ka⁴","m4ba3ka4","","false",NA,NA,NA
"2","numerals-mung1267-1-two-1","numerals-mung1267-1","Chan2019","two",2,"fĩ³","fi3","","false",NA,NA,NA
"3","numerals-mung1267-1-three-1","numerals-mung1267-1","Chan2019","three",3,"tə³lə²","ta3la2","","false",NA,NA,NA
"4","numerals-mung1267-1-four-1","numerals-mung1267-1","Chan2019","four",4,"nə³⁴","na34","","false",NA,NA,NA
"5","numerals-mung1267-1-five-1","numerals-mung1267-1","Chan2019","five",5,"tĩ³⁴","ti34","","false",NA,NA,NA
"6","numerals-mung1267-1-six-1","numerals-mung1267-1","Chan2019","six",6,"so³⁴","so34","","false",NA,NA,NA
"7","numerals-mung1267-1-seven-1","numerals-mung1267-1","Chan2019","seven",7,"bu³so³fwɪ⁴","bu3so3fwi4","","false",NA,NA,NA
"8","numerals-mung1267-1-eight-1","numerals-mung1267-1","Chan2019","eight",8,"nja³⁴","nja34","","false",NA,NA,NA
"9","numerals-mung1267-1-nine-1","numerals-mung1267-1","Chan2019","nine",9,"bvu³kə⁴","bvu3ka4","","false",NA,NA,NA
"10","numerals-mung1267-1-ten-1","numerals-mung1267-1","Chan2019","ten",10,"ju³fə⁴","ju3fa4","","false",NA,NA,NA
"11","numerals-mung1267-1-eleven-1","numerals-mung1267-1","Chan2019","eleven",11,"ju³fə⁴ ntso³³ m⁴ba³ka⁴","ju3fa4ntso33m4ba3ka4","","false",NA,NA,NA
"12","numerals-mung1267-1-twelve-1","numerals-mung1267-1","Chan2019","twelve",12,"ju³fə⁴ ntso³³ bə³fĩ","ju3fa4ntso33ba3fi","","false",NA,NA,NA
"13","numerals-mung1267-1-thirteen-1","numerals-mung1267-1","Chan2019","thirteen",13,"ju³fə⁴ ntso³³ bə³tə²lə²","ju3fa4ntso33ba3ta2la2","","false",NA,NA,NA
"14","numerals-mung1267-1-fourteen-1","numerals-mung1267-1","Chan2019","fourteen",14,"ju³fə⁴ ntso³³ bə³nə³⁴","ju3fa4ntso33ba3na34","","false",NA,NA,NA
"15","numerals-mung1267-1-fifteen-1","numerals-mung1267-1","Chan2019","fifteen",15,"ju³fə⁴ ntso³³ bə³tĩ³⁴","ju3fa4ntso33ba3ti34","","false",NA,NA,NA
"16","numerals-mung1267-1-sixteen-1","numerals-mung1267-1","Chan2019","sixteen",16,"ju³fə⁴ ntso³³ bə³so³⁴","ju3fa4ntso33ba3so34","","false",NA,NA,NA
"17","numerals-mung1267-1-seventeen-1","numerals-mung1267-1","Chan2019","seventeen",17,"ju³fə⁴ ntso³³ bə³so³fwɪ⁴","ju3fa4ntso33ba3so3fwi4","","false",NA,NA,NA
"18","numerals-mung1267-1-eighteen-1","numerals-mung1267-1","Chan2019","eighteen",18,"ju³fə⁴ ntso³³ nja³⁴","ju3fa4ntso33nja34","","false",NA,NA,NA
"19","numerals-mung1267-1-nineteen-1","numerals-mung1267-1","Chan2019","nineteen",19,"ju³fə⁴ ntso³³ bvu³kə⁴","ju3fa4ntso33bvu3ka4","","false",NA,NA,NA
"20","numerals-mung1267-1-twenty-1","numerals-mung1267-1","Chan2019","twenty",20,"m³baŋ³fi²","m3bang3fi2","","false",NA,NA,NA
"21","numerals-mung1267-1-twentyone-1","numerals-mung1267-1","Chan2019","twentyone",21,"m³baŋ³fi² ntso³³ m⁴ba³ka⁴","m3bang3fi2ntso33m4ba3ka4","","false",NA,NA,NA
"22","numerals-mung1267-1-twentytwo-1","numerals-mung1267-1","Chan2019","twentytwo",22,"m³baŋ³fi² ntso³³ bə⁴fi⁴","m3bang3fi2ntso33ba4fi4","","false",NA,NA,NA
"23","numerals-mung1267-1-thirty-1","numerals-mung1267-1","Chan2019","thirty",30,"m3baŋ3ʃɛ²³","m3bang3se23","","false",NA,NA,NA
"24","numerals-mung1267-1-forty-1","numerals-mung1267-1","Chan2019","forty",40,"m3baŋ3njə³⁴","m3bang3nja34","","false",NA,NA,NA
"25","numerals-mung1267-1-fifty-1","numerals-mung1267-1","Chan2019","fifty",50,"m3baŋ3ʃĩ³⁴","m3bang3si34","","false",NA,NA,NA
"26","numerals-mung1267-1-sixty-1","numerals-mung1267-1","Chan2019","sixty",60,"m3baŋ3bvu3so3","m3bang3bvu3so3","","false",NA,NA,NA
"27","numerals-mung1267-1-seventy-1","numerals-mung1267-1","Chan2019","seventy",70,"m3baŋ3bu³so³fwɪ⁴","m3bang3bu3so3fwi4","","false",NA,NA,NA
"28","numerals-mung1267-1-eighty-1","numerals-mung1267-1","Chan2019","eighty",80,"m3baŋ3nja³⁴","m3bang3nja34","","false",NA,NA,NA
"29","numerals-mung1267-1-ninety-1","numerals-mung1267-1","Chan2019","ninety",90,"m3baŋ4bvu⁴kə⁴","m3bang4bvu4ka4","","false",NA,NA,NA
"30","numerals-mung1267-1-hundred-1","numerals-mung1267-1","Chan2019","hundred",100,"ɡbĩ²","gbi2","","false",NA,NA,NA
"31","numerals-mung1267-1-twohundred-1","numerals-mung1267-1","Chan2019","twohundred",200,"ɡĩ²ĩ⁴fĩ³","gi2i4fi3","","false",NA,NA,NA
"32","numerals-mung1267-1-thousand-1","numerals-mung1267-1","Chan2019","thousand",1000,"n3tʃu3kə⁴","n3tsu3ka4","","false",NA,NA,NA
